Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
22.80408,2.7767305,4.920904,2.1439688,13.053931,12.455414,
17.502144,3.231499,4.034579,11.927534,21.163057,28.781723,
0.5420707,14.233738,5.8763337,4.307916,23.118004,4.384748,
7.571576,16.452688,19.475246,6.485355,4.946336,17.022348,
11.701164,2.5718164,15.033746,1.2548071,7.2816,7.3539243,
6.892261,23.43336,13.122456,0.42293152,12.029072,3.881436,
3.2398593,1.7442704,12.624801,1.5227187,10.60071,18.909174,
5.046367,4.676626,56.158676,0.9362497,11.30368,6.9281054,
2.0513263,6.228015,8.909424,5.8356543,0.27989838,1.4797711,
12.078154,4.415897,21.215322,8.855223,11.776778,4.600578,
1.5507559,44.22618,11.461222,2.5339692,56.698864,2.7560036,
4.860029,0.919776,1.106883,1.303576,3.2960243,0.8730942,
5.282267,2.590908,2.659968,0.3653793,1.7591455,11.497631,
6.0341034,12.987724,8.503898,6.823132,11.039323,11.934069,
3.3202193,4.0375543,1.2610985,4.023587,2.5373275,15.596188,
0.99895644,1.74769,4.0227504,1.4240962,25.761625,1.5210834,
13.013973,10.618538,11.529068,9.935629,4.5610104,5.569125,
6.126686,1.5308723,40.75588,4.939061,9.448106,8.1784,
13.884428,9.922078,5.0829763,15.387485,12.218064,0.77274364,
3.8375468,13.175018,4.904855,5.1050396,12.676561,11.858446,
6.8303185,25.857052,12.565537,0.94002515,2.625683,23.499954,
24.319063,20.380781,18.199228,3.4982593,26.850187,4.824764,
6.9332027,4.080282,0.4236637,8.384448,9.277917,24.830242,
2.514979,15.728726,8.041868,2.053143,3.9331067,16.911657,
13.310621,0.7549377,54.984005,2.069584,30.87315,5.588741,
9.779332,1.1953435,39.36436,0.67862624,6.475681,0.08783926,
0.53489304,8.251533,103.63136,5.114157,26.30353,6.627911,
50.232426,0.8256466,20.201574,1.8075864,3.2506113,7.6236706,
9.565244,2.2132108,4.863492,6.6715565,6.123025,16.15626,
30.958473,43.13,5.8198566,6.340389,2.9231195,4.7664995,
8.661212,34.78389,1.2692932,0.3413574,13.367694,5.948615,
17.360226,20.847193,8.383016,6.5888557,1.3027779,6.895619,
2.7258933,23.354015,7.0421925,19.985983,17.49203,32.793102,
20.145645,7.686653,23.390802,1.7632765,16.818123,2.1365402,
51.51852,32.352047,9.072956,8.362519,4.0778785,9.35816,
11.8921995,26.839287,35.247654,0.06657737,10.961689,7.038344,
4.874457,0.28107187,0.9809676,0.5299114,15.095318,3.060087,
0.20339607,5.2550826,16.53492,2.5404766,8.789487,6.058094,
1.6780401,13.574131,8.078491,11.680029,15.495225,6.218117,
21.34833,18.859491,13.905068,7.611805,2.8315704,5.405212,
12.589721,28.977982,17.320778,0.5182514,12.091858,6.959835,
26.248209,16.726788,8.419646,0.26536617,7.306167,6.6366343,
32.95833,10.327689,29.76053,15.545314,9.019324,13.788838,
14.963365,0.12946467,4.384931,3.6780496,4.1036525,5.2996445,
23.623276,2.9677098,17.92083,0.9461551,6.4107337,1.9930667,
10.305636,2.383576,4.4993715,6.1845717,2.2709486,3.2231,
6.776119,52.303516,25.05554,1.1421818,5.078844,16.4755,
10.716197,45.393192,19.473299,1.3525618,3.5913472,2.8398607,
17.240631,0.9146215,27.322506,0.69689333,28.607876,2.7233453,
2.189959,28.360676,17.924517,10.614743,7.135417,22.191545,
2.39331,2.7800627,12.5482855,15.010867,32.193214,8.023381,
2.4596767,15.985532,16.997036,10.139939,10.697455,5.472592,
14.985058,0.84262747,4.6967883,5.2811384,3.1603343,8.063162,
12.549573,10.013159,10.401833,1.6601506,7.48344,5.8792524,
4.534241,2.4151015,19.1633,2.8397088,6.8983283,6.345265,
15.156913,17.177612,39.48586,2.2351136,5.3365545,27.03601,
3.083834,1.8305326,33.901108,1.2944592,32.870735,11.785591,
20.118433,28.39821,1.3338758,0.51419955,10.44716,0.08672892,
0.5824058,7.3759565,7.915776,3.898857,0.9498835,5.7010565,
3.1923115,5.377394,30.90446,1.3850992,41.83493,2.33883,
23.344257,19.210485,35.702625,2.198512,3.4286616,5.6447477,
1.5571672,2.027978,4.0421367,8.814051,14.396415,3.624433,
1.605206,1.0694393,8.020257,0.5849214,5.7558236,10.513565,
7.8612895,38.42593,3.5084212,13.033813,0.16382408,2.830268,
2.5972357,17.607376,3.2993815,7.719549,7.300415,7.5233574,
12.848929,24.937216,1.3202821,0.16688935,5.211464,25.570602,
12.194626,40.22293,12.115949,5.705766,1.9158652,1.5271552,
4.4466443,1.2090193,50.47317,2.260262,13.1630335,3.212121,
10.377738,11.141501,6.709419,2.938267,8.308772,11.95378,
3.8114412,33.37697,8.474173,5.763336,4.385484,3.5749102,
1.7725744,11.549226,8.783013,4.6599355,18.965693,0.42464212,
0.3246557,30.40103,14.309988,1.5161966,6.980916,0.2589227,
4.133917,22.64083,8.533187,5.0507593,2.0878456,9.048241,
3.1112716,2.3312871,0.16295558,7.4818273,1.3165506,0.5681906,
8.629248,3.2233386,4.8073807,2.765998,3.5797288,5.2512836,
1.5394821,4.8507204,9.507026,5.4838815,0.16739443,3.292565,
26.898066,10.513192,20.05565,5.7203717,2.6772623,12.816342,
26.006401,31.975657,45.93204,5.3607445,3.7241108,0.56276536,
1.2292325,1.3167284,23.936792,1.1828716E-4,0.67102754,13.727841,
0.5641015,3.668243,7.286697,0.23315468,4.716706,32.58341,
1.7389983,19.94259,14.232108,0.04344499,5.3584323,1.4789536,
13.091398,1.7517663,18.835836,7.4959316,7.0418983,4.241726,
24.259977,22.791695,29.340544,2.2983997,6.777664,17.062965,
11.048226,5.460401,14.393162,0.17458642,4.2882223,15.166556,
30.158987,28.110294,18.584763,0.77622277,1.6260056,1.3383789,
7.9580064,0.06692388,18.287464,0.32875466,8.100128,13.909379,
26.119207,39.071987,10.407094,2.289522,8.8604555,5.37805,
1.4855614,9.545232,17.050467,17.750002,11.304455,1.2467902,
0.4743601,9.500273,15.13047,3.4010358,11.325936,4.2778473,
12.626073,13.845469,43.277164,8.050586,10.315808,0.057924163,
0.0062689167,9.965707,36.30458,12.388143,0.6294223,2.0733476,
4.108577,15.635253,11.42737,1.140388,2.2753334,16.91336,
3.7369676,12.842799,12.786306,6.6314735,8.477366,2.810302,
6.557931,38.80741,1.0997385,1.4223074,5.3643703,1.0994642,
6.2022,26.425444,3.833964,1.0048579,33.217117,2.9213614,
6.569616,2.3837843,36.15974,0.9813392,0.6732157,6.99302,
8.620069,1.9443684,16.253708,2.0951886,5.6661353,2.9556744,
0.6855795,11.685438,74.75583,5.1544347,4.6817656,6.221764,
5.615287,20.527172,29.18939,4.3471665,4.169017,3.1993127,
0.79745376,3.2590702,2.0959234,1.1302027,3.9158432,22.970968,
48.664642,26.372553,0.052017532,0.89698946,6.0150394,2.997474,
2.4406433,0.5933788,20.772627,17.03693,3.821915,9.046244,
3.8688219,5.5371494,59.175343,9.118696,2.4791808,10.382436,
2.2682693,14.287642,6.285119,5.0804386,12.351572,7.4679337,
1.2171484,6.2046714,1.298438,2.1827402,8.430416,9.470801,
1.8488934,4.3125424,11.622568,5.5590796,0.33097926,4.5777946,
3.565536,30.554823,19.374575,0.94125223,22.559277,1.4254085,
15.460438,39.84136,94.815445,4.073556,2.9524124,0.81562984,
5.8633833,10.047437,22.874865,5.1330833,7.524228,
17.441141,29.151176,,0.32164446,5.5180793,
0.61917585,8.029824,,4.7952695,2.5420625,
31.319578,14.884255,,1.2628356,1.9296484,
2.0214987,9.033045,,1.7733774,12.67596,
3.969756,10.190856,,1.9984723,1.6712416,
4.702857,25.219345,,2.3643494,40.327217,
15.012022,40.711117,,0.8958198,10.37115,
5.6619263,25.687977,,3.5309515,3.977103,
12.422689,22.990446,,1.3648823,14.66193,
8.997372,11.995982,,0.7231608,32.694447,
11.0031395,70.493965,,5.3391757,8.938092,
6.0882545,26.756512,,5.832614,16.731104,
9.835681,45.327633,,5.456284,41.56974,
4.8124056,12.361592,,4.817973,1.9650414,
6.4716806,25.478922,,7.3222194,3.0905101,
5.610016,32.490917,,18.25382,8.523709,
3.0792925,7.640094,,1.4787546,0.52638847,
13.332961,10.726554,,5.9681215,6.5527134,
0.5326589,11.8611145,,0.79607224,18.53799,
2.7780623,4.146149,,4.4752936,3.0884233,
4.626915,9.010391,,0.31978807,15.618796,
13.892696,27.146734,,4.8151565,0.49800915,
15.214606,1.7366973,,0.050262887,16.134699,
7.7589645,,,0.77166265,,
6.5783634,,,4.491444,,
6.350559,,,3.9526489,,
14.030363,,,1.6081161,,
0.035557818,,,2.8753147,,
14.672142,,,1.6810957,,
7.572294,,,1.2598442,,
6.1718907,,,6.0860724,,
8.835825,,,8.174141,,
3.4502594,,,0.23893404,,
1.8978162,,,12.95433,,
2.9633198,,,20.573122,,
4.301558,,,0.99071425,,
33.074932,,,3.7989514,,
15.651127,,,21.95709,,
7.2156925,,,6.106593,,
0.22240923,,,0.17264934,,
83.043594,,,5.702231,,
18.407063,,,2.521359,,
82.43627,,,8.630152,,
7.8373775,,,9.352828,,
15.837206,,,3.396357,,
7.2628846,,,14.056028,,
3.0065677,,,4.609132,,
42.84792,,,0.302211,,
2.5770795,,,2.766015,,
0.55945754,,,7.14126,,
1.778786,,,10.628681,,
34.969677,,,0.49222952,,
10.10228,,,8.1330805,,
4.4767647,,,1.107366,,
18.948019,,,1.7100316,,
4.543194,,,0.7646237,,
0.17623013,,,13.712107,,
0.38532096,,,5.0989547,,
14.067238,,,0.771538,,
11.7195,,,12.936525,,
17.498613,,,5.930783,,
4.7805176,,,1.1446669,,
15.559506,,,0.3907208,,
0.24786152,,,3.866721,,
0.05745062,,,1.7089118,,
13.463138,,,8.2380905,,
11.927495,,,0.07601563,,
55.09283,,,0.75179994,,
15.021668,,,2.0675027,,
0.015465167,,,8.427276,,
4.069535,,,1.3726737,,
4.500902,,,6.519731,,
17.840399,,,3.0421035,,
5.6133666,,,1.8105716,,
2.2877853,,,4.4248095,,
13.152105,,,1.4819285,,
6.9874034,,,11.300877,,
5.0128675,,,0.5756787,,
9.830417,,,0.3665902,,
6.879916,,,12.477699,,
1.926449,,,0.8972612,,
2.0743413,,,6.7126637,,
2.9192123,,,2.5134509,,
4.5877833,,,2.111271,,
39.98269,,,2.7297618,,
1.5855672,,,2.516315,,
13.642855,,,1.1193998,,
11.861385,,,4.071934,,
1.6523601,,,0.47723362,,
7.171068,,,2.2347252,,
14.546802,,,2.4891808,,
18.436098,,,13.267918,,
17.648256,,,4.7923303,,
6.8933215,,,1.5593379,,
4.72997,,,2.1392865,,
13.0764675,,,1.2660453,,
22.888834,,,0.8344837,,
6.5584464,,,0.10629133,,
20.352762,,,3.7082934,,
10.0377445,,,2.1890776,,
33.39264,,,7.0344872,,
7.6930985,,,6.2812796,,
0.18557923,,,3.9472709,,
6.1445613,,,0.6977325,,
17.10553,,,9.602438,,
24.185959,,,2.3802376,,
7.776331,,,8.424308,,
10.531955,,,7.445177,,
2.8843014,,,8.2830305,,
3.4431474,,,0.8882248,,
5.672003,,,0.56196284,,
26.568735,,,3.8278143,,
13.228121,,,1.5439384,,
9.33001,,,1.1164256,,
11.57092,,,11.1733675,,
1.2233245,,,2.705346,,
4.969588,,,2.6748312,,
31.728546,,,12.815972,,
5.547887,,,0.28165555,,
26.924274,,,19.336996,,
1.0868866,,,0.19042824,,
22.650566,,,1.8412702,,
2.192361,,,3.4577312,,
7.163259,,,2.175305,,
9.09908,,,1.7521161,,
5.246008,,,13.087295,,
2.9344397,,,3.4033558,,
7.8270726,,,3.3117154,,
4.524011,,,4.244453,,
9.49147,,,2.899669,,
3.126962,,,6.420295,,
26.442617,,,5.126939,,
14.192112,,,14.407589,,
25.756706,,,1.0919307,,
2.061101,,,9.118535,,
2.6291695,,,7.207394,,
12.294889,,,1.1087023,,
1.3186011,,,0.059610736,,
14.85936,,,1.2525842,,
14.310257,,,1.1162941,,
3.1417613,,,8.760189,,
13.814443,,,0.7303048,,
1.6597708,,,0.400515,,
3.28922,,,9.398729,,
7.5065737,,,1.8293846,,
4.7722983,,,2.366651,,
15.373213,,,1.1172584,,
21.72141,,,4.839042,,
0.31335828,,,0.3523051,,
8.6369505,,,5.5820165,,
3.1536028,,,6.0415907,,
5.1419053,,,3.6373134,,
7.3871546,,,0.17565633,,
0.5635748,,,3.8704164,,
17.195347,,,2.253322,,
19.974445,,,1.7787141,,
39.813824,,,12.169837,,
41.063187,,,0.34455416,,
1.1012954,,,3.5933049,,
5.160191,,,0.90295476,,
20.302877,,,4.9335904,,
4.6907177,,,1.9898564,,
14.217522,,,0.33443755,,
3.8266714,,,3.5681925,,
10.5819025,,,2.495553,,
2.6907117,,,5.1590514,,
23.042183,,,0.48726594,,
3.0194554,,,0.71800303,,
15.228802,,,9.830987,,
0.41659647,,,3.2312584,,
3.225469,,,2.898285,,
2.4113307,,,0.3384178,,
15.988794,,,3.8382387,,
4.606577,,,1.5108149,,
0.48452702,,,4.8907986,,
1.3494358,,,7.961254,,
6.2281184,,,15.403045,,
4.0046153,,,0.33155778,,
1.7432967,,,28.42254,,
2.6994178,,,2.018662,,
53.100082,,,0.6394503,,
5.238483,,,0.11014598,,
20.904274,,,0.78793055,,
0.03985868,,,1.6513407,,
3.1022217,,,0.5267809,,
0.38633856,,,1.531626,,
16.947418,,,0.6355179,,
0.111544035,,,6.5613627,,
2.1573973,,,15.733347,,
7.3921947,,,6.646729,,
16.039083,,,2.887065,,
4.1568265,,,13.991993,,
2.5277085,,,5.2944965,,
10.283649,,,0.0057501853,,
0.33222902,,,0.5486664,,
2.8282669,,,17.939957,,
14.65924,,,1.188174,,
20.18728,,,8.869144,,
0.41793022,,,2.7722352,,
4.1804185,,,3.1455357,,
6.7348495,,,0.45297053,,
8.014842,,,6.168014,,
6.4759197,,,3.1091232,,
6.7452345,,,4.6487694,,
12.677726,,,6.0290523,,
4.5501872E-4,,,7.497864,,
5.001887,,,4.2458973,,
0.03314452,,,1.6598353,,
5.855337,,,15.878581,,
24.660181,,,10.002353,,
13.496741,,,0.68689215,,
3.1157904,,,0.7365693,,
7.855262,,,1.2785385,,
5.560139,,,3.9204574,,
3.1578662,,,2.6263895,,
9.535064,,,2.2018206,,
2.342307,,,20.50474,,
1.0803912,,,3.28154,,
0.020229043,,,19.987648,,
3.9380324,,,0.42743382,,
0.8599427,,,16.252504,,
16.303759,,,2.127762,,
11.022079,,,8.04186,,
30.981823,,,6.4244866,,
1.6453822,,,17.169102,,
0.023643585,,,1.3489524,,
10.577599,,,2.6839023,,
28.572535,,,2.5339673,,
8.08656,,,2.2453382,,
4.982189,,,6.515831,,
17.59073,,,0.124412805,,
4.838208,,,9.648444,,
11.038484,,,11.414362,,
8.637708,,,2.5041087,,
1.5161303,,,7.59625,,
2.1665945,,,2.0514858,,
0.11895994,,,3.5965528,,
13.985494,,,5.430924,,
2.5372653,,,8.620169,,
23.20903,,,0.9145699,,
1.2725872,,,2.012151,,
5.7606096,,,0.47270128,,
35.3871,,,8.29923,,
3.5836482,,,12.200985,,
9.703958,,,1.5559047,,
15.1000805,,,6.5914636,,
0.7567384,,,0.54183155,,
3.515079,,,9.851803,,
3.5608413,,,0.42012337,,
24.034763,,,2.7689054,,
11.123965,,,6.343393,,
10.813988,,,11.479683,,
1.4146271,,,1.2414293,,
23.864418,,,1.9356116,,
1.6865729,,,0.6975217,,
19.327984,,,14.2535305,,
9.64787,,,1.5035309,,
36.202454,,,6.7069163,,
19.221245,,,8.835922,,
40.711998,,,1.937726,,
6.1945367,,,0.3502311,,
20.295984,,,7.460117,,
22.827662,,,3.7000341,,
1.0153766,,,1.6563529,,
24.547832,,,0.16036187,,
2.4602606,,,6.5761576,,
1.0251945,,,0.056249026,,
13.625076,,,2.2543907,,
8.855824,,,4.5421576,,
2.7065043,,,12.97971,,
2.4619777,,,1.4422262,,
5.508578,,,0.60991627,,
2.1864367,,,0.64808303,,
40.678814,,,9.722425,,
23.692942,,,11.776479,,
2.5785089,,,2.488905,,
1.2802788,,,1.8237865,,
10.016001,,,29.53001,,
0.63942224,,,0.60141945,,
4.2933884,,,8.92995,,
8.839099,,,12.89357,,
4.3327966,,,9.223704,,
4.8461046,,,1.62022,,
2.293493,,,5.0466475,,
5.5755954,,,14.211026,,
43.477566,,,1.8436645,,
2.5639498,,,12.9043045,,
6.175464,,,0.6589725,,
4.803326,,,4.891007,,
8.709681,,,7.059245,,
0.8792462,,,4.3749185,,
3.14826,,,0.16900395,,
0.85761315,,,0.94909984,,
0.9582893,,,4.143196,,
13.490685,,,2.7751038,,
0.18214796,,,8.812465,,
9.842585,,,6.656163,,
2.099204,,,15.239611,,
12.627203,,,1.0058177,,
1.2754323,,,4.3727803,,
14.391461,,,1.0431768,,
20.306828,,,8.705931,,
54.391125,,,7.7629514,,
2.2485592,,,4.7556973,,
10.848825,,,0.8784155,,
13.272265,,,9.962242,,
4.0433683,,,10.956505,,
33.949123,,,3.9273295,,
3.5908453,,,4.5197487,,
13.134052,,,1.9644307,,
10.288916,,,9.832148,,
2.0115325,,,9.816631,,
9.302593,,,4.8726163,,
8.014125,,,0.07632144,,
9.507337,,,6.414746,,
3.1416006,,,2.7884014,,
2.5318615,,,1.4949447,,
12.123379,,,0.12400342,,
0.011347476,,,7.6046686,,
17.210058,,,6.929258,,
5.0927243,,,1.2081089,,
0.89914256,,,8.670386,,
4.5582237,,,0.8236166,,
17.614088,,,0.310954,,
2.9739141,,,5.374281,,
4.271352,,,8.009483,,
9.757516,,,7.971625,,
3.5173745,,,0.6350686,,
0.9130293,,,7.738152,,
2.0655713,,,0.15498962,,
14.917791,,,5.441018,,
8.504049,,,6.98112,,
3.7583716,,,12.071179,,
3.3902826,,,8.09661,,
8.609197,,,2.0818367,,
31.596514,,,9.107983,,
9.062271,,,5.72965,,
22.007631,,,3.1964862,,
15.116538,,,1.1259971,,
8.071532,,,2.7195916,,
18.77637,,,1.0670167,,
1.8104213,,,0.27315113,,
12.659298,,,0.08900498,,
22.803793,,,6.5201516,,
11.106246,,,8.908069,,
6.640672,,,5.846929,,
3.1722007,,,5.3802433,,
7.418584,,,7.08054,,
10.558844,,,7.9611783,,
10.720867,,,1.619495,,
3.9162173,,,15.691381,,
17.074385,,,3.1375325,,
5.0073166,,,1.7449343,,
3.228489,,,14.955829,,
1.2554522,,,7.205063,,
0.28352943,,,9.742859,,
7.8445125,,,1.4443417,,
0.39444774,,,7.918594,,
16.15485,,,7.627512,,
15.880659,,,3.7219408,,
4.280114,,,1.5441852,,
11.54474,,,2.4110758,,
2.7140763,,,4.950153,,
4.2073407,,,0.5961881,,
1.812206,,,12.370153,,
14.545296,,,1.0453421,,
2.745461,,,9.901895,,
12.987284,,,3.3114862,,
42.704533,,,13.532071,,
0.6091601,,,1.5676575,,
11.331941,,,0.81730473,,
3.4610105,,,12.237549,,
2.6284883,,,3.0583866,,
21.944391,,,3.0973058,,
8.401432,,,1.4797976,,
17.969728,,,7.3515944,,
7.507549,,,4.619419,,
15.660469,,,12.993575,,
42.34023,,,14.51973,,
3.4029574,,,3.3639946,,
20.128174,,,0.5312082,,
8.406516,,,0.23496923,,
5.9965734,,,9.433143,,
3.6707938,,,0.9283406,,
2.728787,,,2.2170591,,
9.480526,,,5.5235596,,
1.1548444,,,6.550093,,
12.101478,,,0.45098236,,
13.335558,,,7.5883265,,
28.304375,,,1.141491,,
4.2260666,,,10.173964,,
0.5259944,,,0.1602786,,
0.27708164,,,2.567703,,
8.862558,,,11.514272,,
3.9982033,,,22.60158,,
4.3852673,,,0.19829313,,
6.776479,,,3.5319355,,
20.316172,,,3.601638,,
9.901041,,,2.0456028,,
14.589804,,,5.2471905,,
0.6233254,,,1.5482095,,
3.7886739,,,0.69165415,,
3.2358751,,,0.58396894,,
10.6290455,,,13.646054,,
13.356763,,,2.718498,,
4.493918,,,11.896617,,
0.27030513,,,0.21197855,,
13.358142,,,1.194671,,
23.833372,,,15.931604,,
2.1576731,,,3.0516338,,
5.3545094,,,4.003787,,
4.145609,,,4.6971173,,
5.4042487,,,2.5581787,,
4.98681,,,2.2277713,,
12.027712,,,1.9367056,,
12.387016,,,5.5415025,,
9.297777,,,2.578887,,
0.6038722,,,6.7138515,,
13.289176,,,2.4212172,,
6.443045,,,12.861567,,
15.940432,,,0.74829507,,
2.568512,,,1.5380025,,
1.4813672,,,3.7974467,,
7.768375,,,2.9212637,,
46.321674,,,4.6392627,,
4.3047223,,,3.8797038,,
6.070298,,,0.48946366,,
37.558357,,,1.9789166,,
8.477302,,,0.72167456,,
0.13129137,,,20.48188,,
1.8486831,,,26.535824,,
12.64639,,,6.482921,,
8.411546,,,5.457704,,
6.962956,,,4.4324203,,
16.248022,,,2.488723,,
1.4519325,,,3.6646702,,
9.908714,,,10.046115,,
0.09668886,,,6.578474,,
12.133607,,,0.37902766,,
29.27046,,,1.0041541,,
6.585472,,,0.87091917,,
1.353743,,,1.3160812,,
1.4337909,,,1.356638,,
10.084465,,,1.7794961,,
0.6705397,,,4.687796,,
1.1323456,,,3.0595603,,
3.221938,,,6.0361905,,
7.0361304,,,3.1789455,,
3.7481747,,,1.0632937,,
26.713528,,,3.3379285,,
4.0278544,,,5.897904,,
2.1102448,,,2.2309144,,
12.677749,,,5.4360857,,
1.182276,,,2.0328639,,
8.6157675,,,11.751573,,
9.672931,,,4.569369,,
31.013027,,,0.9605819,,
28.18611,,,4.8078647,,
7.366758,,,26.657907,,
10.830326,,,3.3865504,,
0.5378722,,,8.346284,,
4.5031514,,,0.50108147,,
13.859136,,,1.1023251,,
4.3295064,,,0.66233015,,
9.652788,,,5.21881,,
5.4104257,,,0.04896457,,
3.4717078,,,2.7870579,,
23.535091,,,2.494611,,
1.0598505,,,1.1540487,,
21.380781,,,4.1745095,,
5.672117,,,8.155462,,
2.1094637,,,9.530549,,
10.560828,,,7.728486,,
30.624483,,,3.7191367,,
14.942952,,,12.255364,,
9.052515,,,6.861758,,
15.915777,,,2.5249684,,
8.94684,,,7.348906,,
30.724625,,,4.087666,,
2.2256203,,,6.366559,,
0.39837095,,,7.8326325,,
