Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
3.7920494,8.578029,0.07371216,3.3380241,5.3897448,12.465135,
40.190166,30.257013,4.322701,0.10945006,4.4186864,39.803696,
1.7683057,0.6372105,2.9829695,3.9868014,10.650975,32.966885,
5.2500496,4.890853,3.4707363,4.637806,13.201816,2.0764458,
1.1753193,4.435548,6.268067,1.9646944,11.051499,16.22305,
0.17195389,61.2345,28.19383,12.750973,20.058542,11.251311,
10.228607,25.029291,0.47551206,5.736477,0.9157931,0.7176934,
13.312402,17.69987,85.67992,2.3038132,7.3064494,1.0633695,
3.5661154,3.2237558,4.1819096,10.445299,11.912594,5.1853895,
8.978181,14.987368,5.343101,12.497584,0.79776174,2.8791313,
4.166986,6.339316,40.84541,14.201529,35.540424,7.0145154,
12.54226,65.75561,28.823532,1.4089442,13.7739105,12.437808,
3.3941228,0.8905648,16.086184,1.130251,4.472765,2.7569015,
18.944178,15.650557,34.18837,9.45583,47.726788,0.43882808,
39.844837,18.583286,28.401834,6.7932653,27.456118,15.733782,
9.64708,20.7244,37.7539,1.0287071,4.5186257,3.5977342,
20.203724,3.591584,45.645603,0.77804905,0.29716587,18.058664,
5.179812,10.030074,23.270151,0.762635,21.766619,5.509639,
1.0750667,9.335921,4.5400376,9.43407,6.169867,8.270828,
0.6566077,14.867213,17.466045,1.4612585,1.6142339,6.6631346,
5.7863226,79.2199,14.366186,2.4700718,9.76768,3.0825639,
16.065441,18.898867,56.550438,3.016639,1.8752576,3.6812544,
5.541116,19.530842,1.9363079,13.241937,1.9182811,7.433197,
0.66358584,12.915472,7.1083794,0.00983039,11.200115,42.46446,
1.7690936,2.9755754,10.736452,11.893222,9.250712,1.6992913,
11.313404,8.617032,8.062862,7.790497,2.814945,2.7833812,
15.640479,21.961145,1.7239307,0.99964774,34.14513,7.4461617,
2.8675897,25.640394,1.9913754,0.4815794,11.529628,4.408575,
0.30148965,49.40763,36.45194,0.63364804,10.331135,0.22565319,
11.665875,6.7917476,46.916924,13.399765,1.2617117,6.1430097,
4.1601887,7.1076684,18.379932,2.5926492,11.062935,7.7034826,
40.194565,29.823154,1.5617633,1.8990271,0.90443903,3.9152737,
19.486755,46.203465,18.909475,8.416698,3.5071013,3.7666526,
24.591625,3.676767,27.787586,0.16642126,23.200903,11.991661,
11.137441,55.83265,16.514566,4.170601,15.171011,22.17354,
3.1420012,10.022508,19.43034,5.0481153,3.8150005,5.6898947,
15.080721,2.5486188,11.950106,1.621672,0.20412818,16.802397,
20.270275,18.131392,68.15659,0.2730431,14.22552,5.7908697,
5.722329,29.062105,23.564138,2.3098507,12.967829,7.182868,
2.1204906,8.729277,2.291486,3.3554568,2.2500145,15.2111,
1.7742428,16.03752,21.419365,1.3063817,6.348786,0.81557405,
1.5909103,22.581488,2.420173,1.0207012,5.9691124,21.064383,
1.0407859,10.105144,7.23514,6.325036,2.4344196,4.404005,
3.647824,11.223727,13.103291,2.4146886,4.342532,17.709997,
1.7828331,8.454089,71.97946,0.19209926,0.8977769,1.6577508,
4.4355245,5.0445414,12.271513,7.4761767,9.580033,8.778525,
6.712358,2.9120877,52.218323,0.8749955,6.014895,9.448084,
2.2298055,31.295086,19.931154,4.620075,0.45110714,4.9487224,
10.426934,6.5087185,32.464878,5.2004676,4.6187954,6.323112,
9.773297,8.64273,74.41652,9.437331,3.8007734,19.64339,
12.21725,12.762826,5.600385,11.102355,64.323364,9.701089,
23.876951,23.665464,38.45858,2.0868309,2.0577042,36.257587,
28.303986,15.975821,1.6436878,2.1373749,13.686675,1.124573,
9.441743,46.169003,73.35835,2.697649,3.1384842,3.804999,
0.2747293,6.00901,47.735386,1.3844143,1.1177247,5.892716,
15.309288,38.219,1.6861783,0.23702691,12.624189,11.732991,
12.138642,31.925093,9.316184,10.799056,6.614503,7.735211,
0.24096633,13.318252,6.514967,7.173141,13.884396,0.48987007,
16.468712,22.863354,7.96,11.003173,5.725385,14.432993,
2.7593572,13.2707405,0.05709899,1.9364958,31.432615,9.097697,
2.4613726,21.094467,0.3951575,6.976757,10.647454,2.1263409,
10.843419,0.95751834,7.770725,1.6045746,17.835901,5.698766,
10.927128,60.70259,24.919136,0.8566878,45.0115,6.92151,
7.7092795,31.065168,3.9560504,0.7986196,25.326017,1.7984732,
0.7353204,20.091745,10.536877,0.06808928,0.14397867,6.7054687,
10.92483,10.933578,30.216515,2.4591002,13.761044,5.3928986,
11.329916,0.50169104,3.2588682,0.9073688,4.6774297,52.420383,
2.3024411,0.5807465,0.7737485,14.897636,15.383375,13.207546,
3.2876377,2.7524822,53.71986,1.7462883,47.14475,14.039439,
5.3770742,46.24476,19.970781,2.0816767,1.0773062,0.57172793,
4.660441,65.48149,33.114346,1.642753,9.247519,48.011406,
1.3850975,8.682706,34.564423,1.6697378,1.1376117,6.48205,
14.650031,27.567,29.411455,0.17205529,8.534261,18.892548,
2.9589856,38.27989,25.168425,1.0893967,21.336676,5.631089,
19.018078,6.3435044,14.203088,4.7534785,2.6019657,0.2948385,
14.678719,9.775199,0.42405412,3.7850182,8.598997,0.20466484,
7.187344,6.845036,26.348265,8.190486,22.030842,8.862747,
20.626408,32.775806,6.418246,1.0939522,27.48935,7.6523757,
27.220945,4.461834,32.031746,5.8318086,8.009686,0.4432069,
30.604174,0.95925194,1.9719636,9.277847,14.907059,14.55193,
8.800822,9.3069315,53.535778,2.9820645,33.768444,0.6721165,
29.165255,21.021582,20.35706,1.3682894,13.285257,2.5992153,
7.606368,24.35995,68.938324,3.171347,0.27417627,9.357189,
4.503322,6.8333864,14.733923,5.9815836,6.19551,0.7956982,
6.972242,1.047338,32.19291,1.5248924,3.7135177,45.560852,
1.6538193,9.103922,0.43005806,7.0528927,1.6296763,31.956705,
30.663933,28.874681,78.97988,3.1509395,22.990465,15.999854,
13.7323,26.570688,39.730083,3.741201,2.5358324,6.764487,
13.348051,1.0635545,8.971554,2.6970673,9.699179,23.066982,
22.691772,31.366053,21.197458,10.552038,3.168799,6.4878283,
1.2498573,9.048451,69.74051,6.2977486,1.4579036,3.1101112,
2.259455,3.979626,5.991396,1.389205,7.4438815,9.854744,
13.598582,23.591003,5.032031,1.1216189,6.991624,21.21268,
2.0336974,3.5817688,2.4054437,4.3327613,5.690792,6.6757116,
49.68376,0.68990874,1.4568739,5.7731657,4.696849,8.453834,
6.7980103,33.70777,11.918489,16.058449,3.96829,0.8434876,
0.6751178,13.767213,36.089546,23.710659,0.7069235,
9.39206,18.586466,,0.25276417,1.837781,
9.972437,13.711799,,2.2154665,6.274576,
2.7437325,35.654663,,0.5607782,9.178501,
6.859806,49.00542,,18.513468,0.30915684,
15.954679,3.226987,,4.0351763,31.104914,
3.2698178,10.277787,,4.7529488,30.415747,
0.5320752,19.118998,,2.9734428,4.0678706,
6.734918,22.451908,,9.921841,3.9061563,
3.981704,16.280045,,1.7930133,10.296402,
0.10871304,10.0943575,,3.3989344,1.1636568,
22.502872,20.350689,,10.993912,1.1310937,
7.0671363,1.8914165,,4.601626,1.8625976,
43.88854,25.530294,,4.4976,5.6752434,
0.5769226,2.3886962,,6.9802165,17.971485,
0.07220233,9.75406,,2.7337804,4.3030834,
0.04119125,1.5553851,,0.117705606,4.5475144,
0.7189714,3.7599626,,2.2048945,2.7870564,
7.2642355,0.042466506,,3.4782927,5.4931912,
2.0721586,14.084812,,0.87657624,1.2367646,
1.0106796,0.9370038,,0.3113087,55.14767,
0.4852898,38.053646,,6.784104,8.9149,
4.2821565,15.344231,,3.2812994,13.7937,
28.069225,1.436049,,6.9776664,16.535204,
10.447118,73.948105,,5.592783,10.360037,
2.3292542,,,0.5540737,,
3.1911478,,,1.7035655,,
8.571878,,,3.7775857,,
39.01196,,,4.253143,,
18.589027,,,7.4603944,,
2.5094316,,,0.111100376,,
24.313477,,,3.6048968,,
10.383055,,,11.226348,,
9.478027,,,5.8887453,,
0.19389312,,,1.9026219,,
11.156777,,,5.654743,,
7.8671174,,,12.049421,,
15.2425785,,,0.66157186,,
22.204414,,,9.813772,,
60.692142,,,2.9614635,,
2.7848096,,,0.46675172,,
16.966322,,,2.7480638,,
24.903688,,,8.432414,,
5.34329,,,3.0325356,,
49.726994,,,0.83738226,,
7.5841346,,,6.278067,,
4.642604,,,0.83964956,,
9.194586,,,9.1764555,,
1.7868159,,,0.38091284,,
7.188202,,,6.8471794,,
0.13480715,,,3.9703429,,
3.482457,,,5.82279,,
49.391094,,,8.243221,,
3.893282,,,20.48573,,
11.045012,,,4.681337,,
16.716393,,,0.83760875,,
0.8440168,,,0.46867228,,
0.030898968,,,6.9669356,,
65.13586,,,1.4537208,,
1.4004136,,,3.1930866,,
2.2453628,,,1.9609823,,
8.593153,,,3.739359,,
5.5971828,,,3.3526576,,
16.246502,,,2.969548,,
6.4872293,,,3.2893693,,
4.783184,,,0.23361577,,
11.808189,,,2.3946617,,
8.011166,,,2.730617,,
9.969239,,,0.0010767722,,
1.0943118,,,2.4935577,,
0.31270158,,,5.336494,,
9.959828,,,5.6970005,,
10.041261,,,0.5009404,,
38.01557,,,6.039601,,
6.865723,,,2.4188306,,
3.811302,,,1.3191411,,
0.89189225,,,2.6424205,,
0.8394927,,,2.456054,,
7.795766,,,0.08880325,,
2.0649617,,,0.44729018,,
10.205699,,,5.8872004,,
2.8369067,,,3.0469995,,
3.1675022,,,4.550901,,
1.7241559,,,0.38708767,,
21.042122,,,0.06898763,,
2.6831326,,,0.8249661,,
19.15448,,,2.0965562,,
2.7766013,,,0.83781743,,
1.2293292,,,3.4286847,,
6.1893134,,,7.041143,,
5.128319,,,2.5581229,,
16.677374,,,1.4879044,,
1.4586291,,,8.423921,,
14.379711,,,1.3395482,,
7.085546,,,2.0384603,,
10.763098,,,1.3132846,,
3.1164427,,,0.8138758,,
3.7102578,,,3.36931,,
10.994703,,,9.810834,,
43.80898,,,11.129105,,
34.45143,,,6.0338936,,
13.280681,,,0.29300985,,
2.191172,,,5.369522,,
0.06629105,,,8.27844,,
4.835073,,,9.394063,,
0.34428355,,,0.2993715,,
1.6634884,,,0.55484354,,
26.52449,,,5.0247393,,
2.1145093,,,22.050434,,
6.506159,,,2.1157644,,
7.93068,,,8.83116,,
4.560217,,,0.2687759,,
7.707206,,,6.4400806,,
11.058857,,,9.37942,,
1.5660332,,,0.75614536,,
21.401836,,,3.4981983,,
26.152155,,,3.452304,,
18.016977,,,5.2776394,,
9.950035,,,3.2564423,,
1.2794007,,,8.4759865,,
5.2268267,,,1.9418522,,
26.53091,,,1.8360671,,
14.740978,,,2.8019626,,
17.582706,,,4.433246,,
29.11487,,,4.478485,,
16.358545,,,2.7397895,,
2.285585,,,4.4688416,,
5.517587,,,13.474148,,
3.752997,,,0.043224744,,
3.3244743,,,13.520594,,
3.986805,,,7.3381033,,
15.437949,,,2.0948381,,
5.1650224,,,3.959057,,
5.7916794,,,3.9608712,,
23.636719,,,2.96606,,
15.5206995,,,3.625229,,
11.793399,,,7.275803,,
1.0003891,,,0.024572534,,
1.6651449,,,0.39798707,,
1.3205457,,,0.9956844,,
1.6057907,,,2.0649183,,
4.3111057,,,1.7513272,,
0.09307573,,,1.2198038,,
12.614022,,,3.0002193,,
20.190744,,,13.212887,,
0.98599774,,,4.7783213,,
28.139364,,,24.775959,,
2.3711686,,,3.9429445,,
3.8946836,,,3.0677428,,
8.099618,,,1.5072677,,
4.758017,,,2.3558617,,
17.560946,,,6.1922445,,
34.735767,,,3.8009517,,
13.330356,,,8.543364,,
20.467121,,,9.761656,,
20.414955,,,0.52807504,,
19.616947,,,2.885747,,
13.271298,,,2.481439,,
1.7771227,,,8.79204,,
3.4779024,,,0.6301558,,
72.548004,,,5.5712204,,
26.927889,,,15.418994,,
1.6048932,,,1.5285175,,
14.458729,,,0.95849794,,
0.4769741,,,2.9743552,,
5.145115,,,15.37895,,
7.1370225,,,1.9928486,,
22.110703,,,2.4516475,,
16.513714,,,3.975998,,
6.660927,,,3.7219508,,
39.458725,,,7.577936,,
2.7256339,,,1.6591655,,
19.234901,,,0.80525243,,
10.6817465,,,7.7638493,,
3.931489,,,4.021894,,
5.0626774,,,4.705539,,
9.001017,,,4.6304555,,
11.308574,,,5.166242,,
7.103913,,,4.1908274,,
2.3813767,,,16.009394,,
8.060091,,,14.787765,,
7.890597,,,2.5359313,,
1.7518015,,,4.3846498,,
2.4145455,,,3.6969562,,
0.7761917,,,6.709528,,
20.6188,,,3.1980853,,
22.911564,,,5.7895494,,
10.350126,,,5.705988,,
1.0351543,,,9.491983,,
4.1592755,,,1.2755249,,
5.3292685,,,3.2438557,,
22.199617,,,1.9506505,,
18.635283,,,1.2676528,,
21.576357,,,23.851429,,
9.709464,,,0.036005385,,
8.411439,,,2.118086,,
13.788314,,,0.90737915,,
1.218888,,,6.327199,,
15.114508,,,2.0986578,,
11.9119425,,,1.2664508,,
7.092731,,,4.0777845,,
20.030231,,,1.5850909,,
4.11922,,,5.6636295,,
1.630072,,,2.3321276,,
18.50116,,,2.0486872,,
4.0094824,,,2.8414035,,
21.202955,,,4.652317,,
17.41458,,,3.58717,,
20.502102,,,1.030509,,
16.914042,,,0.001113282,,
3.9214313,,,0.12519138,,
26.198652,,,4.133827,,
1.7062376,,,1.4257171,,
1.2361317,,,9.712768,,
3.954416,,,4.997568,,
11.333079,,,0.2188554,,
9.824761,,,1.5524969,,
5.9459276,,,9.182492,,
14.897502,,,1.8546785,,
4.3924065,,,0.06902998,,
9.718328,,,3.1279852,,
4.4002695,,,17.581562,,
19.451632,,,6.954233,,
3.70613,,,7.910018,,
3.863256,,,2.5843532,,
5.75765,,,1.1398213,,
17.010332,,,1.005129,,
1.6114889,,,4.31848,,
6.0972376,,,9.905555,,
3.0484035,,,12.645727,,
22.480145,,,0.46284142,,
14.974439,,,2.7166636,,
18.526937,,,0.9374212,,
14.351033,,,2.345298,,
0.9396412,,,4.8825254,,
0.9030441,,,1.3186452,,
6.264359,,,1.1585418,,
17.337795,,,10.068937,,
2.1123044,,,0.096890934,,
29.405397,,,15.384762,,
0.4497726,,,9.227539,,
45.185146,,,4.622293,,
0.054808777,,,1.9644828,,
10.189161,,,4.7969446,,
4.910752,,,1.7470022,,
21.126097,,,13.822484,,
2.0787427,,,1.2296103,,
8.614885,,,6.903597,,
9.951782,,,0.35008246,,
0.99295276,,,0.76691836,,
2.2830093,,,0.01393596,,
11.314501,,,5.530249,,
37.461018,,,14.821352,,
1.3289896,,,2.0659409,,
3.233366,,,1.8164959,,
7.827267,,,6.7903085,,
3.91745,,,2.5878375,,
2.6281414,,,0.25377902,,
2.3635304,,,5.7537656,,
10.385321,,,3.22397,,
6.1058354,,,4.954711,,
24.603304,,,2.6162078,,
3.1356816,,,5.421325,,
46.784836,,,16.689217,,
14.138429,,,3.6259763,,
18.651424,,,0.24756572,,
21.641705,,,12.164039,,
8.524735,,,2.1167624,,
60.493225,,,2.485464,,
17.775494,,,0.3552634,,
1.5347677,,,3.0229077,,
12.091839,,,12.996801,,
16.51754,,,2.1300986,,
2.2055626,,,3.9772274,,
13.13069,,,7.5642614,,
1.5159066,,,5.5483327,,
1.5448415,,,3.1180391,,
27.321968,,,11.415943,,
5.0333757,,,2.6368787,,
15.694443,,,0.34000158,,
4.031122,,,8.116127,,
0.9012033,,,4.616015,,
1.0156277,,,5.0398445,,
8.611411,,,5.5741863,,
1.5292604,,,4.755147,,
4.4724026,,,4.0540395,,
3.0453238,,,2.0519016,,
14.319196,,,10.142301,,
5.9606767,,,11.7937565,,
4.997215,,,4.284329,,
0.7754511,,,6.0459146,,
29.907093,,,1.7792314,,
8.709194,,,0.8148535,,
13.020212,,,2.1062818,,
12.9714985,,,5.4087706,,
3.824649,,,1.2289809,,
35.20051,,,2.819233,,
9.874066,,,5.1940684,,
10.5002,,,0.73302937,,
0.35619175,,,8.82048,,
4.529203,,,7.112556,,
20.052654,,,2.807117,,
46.066452,,,1.243818,,
39.50883,,,0.55850655,,
50.448956,,,0.017491704,,
8.80678,,,4.3076925,,
36.868587,,,1.9706575,,
11.280846,,,0.32223752,,
29.395184,,,3.9882846,,
20.17129,,,0.69735086,,
3.5893757,,,3.5823753,,
11.615145,,,7.3535147,,
3.8764155,,,8.681466,,
5.7048693,,,4.429968,,
12.1608305,,,2.1044562,,
10.416383,,,4.3762994,,
5.167376,,,7.9935265,,
4.09366,,,4.586165,,
10.684587,,,4.740746,,
42.769188,,,2.9580321,,
14.338197,,,2.1630943,,
8.89105,,,4.678596,,
0.93110067,,,2.8628323,,
14.702176,,,9.135718,,
1.1623143,,,0.74207747,,
6.0897427,,,8.972294,,
7.5074325,,,0.40495762,,
17.421005,,,3.901838,,
15.491813,,,4.211571,,
26.654083,,,3.9794421,,
14.498637,,,4.4387646,,
13.451317,,,0.9915883,,
12.141502,,,1.6035243,,
0.6770296,,,2.0037699,,
9.672172,,,17.30678,,
23.273094,,,3.3409684,,
14.2022085,,,3.018648,,
19.304258,,,1.5327437,,
5.1445312,,,13.659992,,
14.04397,,,0.1678038,,
1.8210709,,,1.2195681,,
13.826212,,,2.1376834,,
0.3270366,,,6.4610424,,
0.92059,,,2.392773,,
2.8090951,,,0.51272315,,
9.865736,,,4.262901,,
0.3727635,,,11.707099,,
3.8139951,,,6.952061,,
1.2410002,,,6.892855,,
2.3764179,,,4.922187,,
27.946712,,,9.20218,,
10.710808,,,5.743853,,
7.5918756,,,11.14016,,
9.321216,,,3.418826,,
9.286371,,,2.9878898,,
3.3729026,,,11.833406,,
19.498121,,,1.4922248,,
5.778612,,,5.873648,,
15.694861,,,0.746294,,
7.8765984,,,6.4550204,,
0.6281313,,,7.2405205,,
15.293206,,,2.7618237,,
2.5836067,,,5.004807,,
1.6467884,,,3.7099671,,
10.181048,,,4.6187134,,
17.831482,,,1.005734,,
6.0861754,,,23.303751,,
6.5351295,,,1.224542,,
2.1177096,,,0.92484677,,
22.355736,,,5.9126306,,
21.914505,,,1.4981004,,
12.754934,,,2.5494885,,
2.4484065,,,3.0861127,,
21.56893,,,5.8931637,,
9.958204,,,3.1014607,,
17.266645,,,6.305429,,
9.677403,,,0.28209263,,
6.6790857,,,0.080114484,,
2.6797936,,,1.3812748,,
7.89277,,,4.447344,,
14.469047,,,1.533627,,
17.374718,,,13.802136,,
2.0082479,,,10.6902275,,
5.7732306,,,4.4515324,,
5.0309963,,,1.5895073,,
20.30407,,,5.548264,,
0.45765027,,,0.3928493,,
3.7180216,,,8.251169,,
14.653842,,,5.576454,,
5.705165,,,4.259856,,
13.038822,,,3.6476405,,
6.6458883,,,26.990644,,
2.3392322,,,6.2960505,,
0.2643095,,,1.2824477,,
4.603038,,,2.1454527,,
15.544438,,,0.008537925,,
5.8198476,,,0.03442019,,
10.026125,,,0.35580775,,
13.501608,,,13.948492,,
8.892662,,,3.0712526,,
5.295341,,,1.296054,,
0.46555075,,,4.3908033,,
12.216091,,,0.94134444,,
2.7990232,,,22.180727,,
1.0413771,,,7.9180746,,
11.786717,,,8.29899,,
12.569529,,,4.9321156,,
0.981663,,,0.8521094,,
1.7293221,,,5.5130486,,
8.498443,,,0.41875556,,
36.868916,,,17.593874,,
4.7861166,,,5.0199213,,
9.776009,,,0.27421507,,
6.7137947,,,12.414726,,
20.332798,,,2.933199,,
0.9971923,,,0.6028827,,
6.5688977,,,3.1643376,,
5.6282983,,,0.56040406,,
1.1149684,,,1.5329616,,
1.1188682,,,4.1377873,,
15.813569,,,15.904118,,
4.863652,,,0.24809688,,
2.685239,,,0.87862545,,
5.6032023,,,0.056209296,,
3.8247545,,,6.753634,,
5.8795843,,,10.887007,,
8.618418,,,1.8220719,,
6.3386784,,,1.1625087,,
13.412803,,,3.9541333,,
13.139768,,,0.38121814,,
5.1585107,,,7.226737,,
6.5275707,,,4.273341,,
1.154453,,,0.071298264,,
11.88595,,,16.621931,,
29.678526,,,3.2611613,,
6.0362115,,,0.8585234,,
20.314974,,,1.2640189,,
2.0001483,,,6.06392,,
5.5349483,,,2.8322585,,
8.883642,,,2.3383207,,
3.3239076,,,1.6973299,,
11.182488,,,1.8855133,,
24.829924,,,4.1392517,,
0.26518607,,,7.4148507,,
19.938702,,,4.067653,,
4.932953,,,5.9705124,,
3.0435853,,,5.0112934,,
9.665313,,,7.5165253,,
31.931074,,,2.4546592,,
22.9017,,,0.86316717,,
25.134115,,,7.947475,,
9.969488,,,0.47448495,,
3.8122966,,,5.375895,,
8.68979,,,0.07688595,,
4.959657,,,1.5188807,,
31.896353,,,3.9988377,,
2.8099997,,,17.912027,,
6.9446187,,,3.2703362,,
9.800719,,,6.4365554,,
30.9656,,,0.92768127,,
2.4340956,,,0.3379585,,
0.82865244,,,15.5628605,,
2.7388504,,,1.4805464,,
5.390981,,,2.3890178,,
6.9882956,,,1.9585721,,
5.49055,,,0.7281945,,
0.16937995,,,5.6216455,,
0.31083548,,,4.8854837,,
5.466476,,,12.443417,,
11.9349575,,,8.557859,,
16.960337,,,1.0562657,,
3.8098087,,,5.2746735,,
0.48012614,,,3.004084,,
24.28632,,,1.0026091,,
3.0471382,,,19.360603,,
17.782366,,,1.2503628,,
3.7254913,,,10.246276,,
29.411236,,,6.980945,,
,,,9.302313,,
,,,7.3123426,,
,,,0.63488054,,
,,,5.1052175,,
,,,6.979518,,
,,,14.187797,,
,,,3.3971272,,
,,,1.5356616,,
,,,2.0159457,,
,,,0.7883191,,
,,,2.9539628,,
,,,1.1626694,,
,,,4.6664,,
,,,1.3922731,,
,,,0.36265293,,
,,,4.4201603,,
,,,4.971129,,
,,,2.9648294,,
,,,1.4008424,,
,,,3.8564975,,
,,,7.8166704,,
,,,1.7710034,,
,,,13.58384,,
,,,5.998998,,
,,,4.588501,,
,,,5.909225,,
,,,8.260663,,
,,,1.2615335,,
,,,3.6762886,,
,,,5.34496,,
,,,5.7109838,,
,,,0.2434407,,
,,,4.0044584,,
,,,1.7746253,,
,,,1.8648744,,
,,,1.3001077,,
,,,1.414416,,
,,,2.2086751,,
,,,12.847351,,
,,,1.9827769,,
,,,1.3552707,,
,,,0.011288286,,
,,,22.189148,,
,,,5.3066,,
,,,1.5461127,,
,,,2.0103261,,
,,,3.0195494,,
,,,7.8978167,,
,,,0.099508375,,
,,,8.940383,,
,,,2.928151,,
,,,6.3831606,,
,,,1.2900496,,
,,,19.592365,,
,,,2.5126963,,
,,,15.60845,,
,,,1.2395908,,
,,,9.939934,,
,,,22.196156,,
,,,3.575411,,
,,,3.629677,,
